transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label,fraud_prediction,fraud_probability
TXN-000224,2026-01-30T01:57:54.729Z,131.05,Restaurant,Boston,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-000225,2026-01-02T07:36:04.729Z,453.05,Electronics,Los Angeles,Amex,In-Store,Mobile App,false,false,0,,
TXN-000226,2026-02-07T08:20:08.729Z,47.08,Travel,New York,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-000227,2026-02-18T04:06:54.729Z,363.08,Online Shopping,Denver,Visa,Online,Web Browser,true,false,0,,
TXN-000228,2026-01-01T03:17:08.729Z,361.81,Electronics,Los Angeles,Discover,In-Store,ATM Machine,true,false,0,,
TXN-000229,2026-02-22T07:39:51.729Z,481.07,Online Shopping,New York,Discover,In-Store,Web Browser,false,false,0,,
TXN-000230,2026-02-21T05:17:41.729Z,164.26,ATM Withdrawal,Boston,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-000231,2026-02-20T04:56:24.729Z,47.46,ATM Withdrawal,Dubai,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-000232,2026-02-28T09:50:25.729Z,323.03,Electronics,Denver,Visa,ATM,POS Terminal,false,false,0,,
TXN-000233,2025-12-24T15:02:31.729Z,21.98,Entertainment,Seattle,Mastercard,ATM,Web Browser,false,false,0,,
TXN-000234,2026-02-27T07:14:43.729Z,396.39,Online Shopping,Miami,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-000235,2026-03-02T10:10:55.729Z,78.53,Entertainment,New York,Visa,Online,Web Browser,false,false,0,,
TXN-000236,2026-01-23T03:43:38.729Z,390.28,Online Shopping,Los Angeles,Visa,Contactless,Mobile App,false,false,0,,
TXN-000237,2025-12-27T10:59:37.729Z,247.25,Online Shopping,Atlanta,Visa,Online,POS Terminal,false,false,0,,
TXN-000238,2026-02-06T07:38:42.729Z,142.34,Online Shopping,Miami,Amex,In-Store,Web Browser,false,false,0,,
TXN-000239,2026-01-11T12:25:07.729Z,389.78,Entertainment,Boston,Discover,ATM,Mobile App,false,false,0,,
TXN-000240,2026-01-17T13:54:08.729Z,46.18,Gas Station,Boston,Visa,In-Store,ATM Machine,false,true,0,,
TXN-000241,2025-12-12T10:52:39.729Z,411.39,Electronics,Boston,Discover,ATM,Mobile App,false,false,0,,
TXN-000242,2026-01-09T01:15:57.729Z,42.86,Entertainment,Lagos,Amex,ATM,POS Terminal,false,false,0,,
TXN-000243,2026-03-04T10:50:22.729Z,253.45,Electronics,Boston,Discover,ATM,POS Terminal,false,false,0,,
TXN-000244,2026-01-05T10:48:23.729Z,161.48,Electronics,Houston,Discover,In-Store,Web Browser,false,false,0,,
TXN-000245,2026-01-22T14:57:57.729Z,246.06,Healthcare,Boston,Discover,ATM,Web Browser,false,false,0,,
TXN-000246,2026-01-29T13:23:25.729Z,501.42,Travel,Dubai,Visa,In-Store,Mobile App,false,false,0,,
TXN-000247,2025-12-27T01:29:50.729Z,248.69,Entertainment,Miami,Discover,ATM,ATM Machine,false,false,0,,
TXN-000248,2026-02-01T10:35:15.729Z,454.28,Gas Station,London,Mastercard,Online,Web Browser,false,false,0,,
TXN-000249,2025-12-23T13:19:23.729Z,232.86,Clothing,Tokyo,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-000250,2026-03-04T11:45:12.729Z,188.1,Grocery,Los Angeles,Amex,ATM,Web Browser,false,false,0,,
TXN-000251,2026-01-17T11:51:04.729Z,89.5,Healthcare,Tokyo,Visa,Online,Web Browser,false,false,0,,
TXN-000252,2026-01-11T16:26:37.729Z,167.59,Healthcare,Chicago,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-000253,2026-02-27T15:23:26.729Z,181.23,Electronics,Denver,Mastercard,Contactless,Web Browser,true,false,0,,
TXN-000254,2025-12-26T13:08:45.729Z,115.84,Travel,Tokyo,Mastercard,Online,ATM Machine,false,false,0,,
TXN-000255,2026-01-24T02:22:25.729Z,396.9,Entertainment,London,Amex,Contactless,Web Browser,false,false,0,,
TXN-000256,2026-03-05T05:56:19.729Z,459.36,Online Shopping,Dubai,Amex,Online,ATM Machine,true,false,0,,
TXN-000257,2026-01-06T05:28:24.729Z,414.53,ATM Withdrawal,London,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-000258,2025-12-26T06:15:54.729Z,287.49,Clothing,Lagos,Discover,Contactless,Web Browser,false,false,0,,
TXN-000259,2025-12-13T02:36:06.729Z,386.46,Healthcare,Dubai,Amex,ATM,Web Browser,true,false,0,,
TXN-000260,2026-01-03T13:10:10.729Z,385.43,Travel,Boston,Visa,ATM,ATM Machine,false,false,0,,
TXN-000261,2026-01-28T01:01:59.729Z,61.51,Clothing,Seattle,Discover,ATM,Web Browser,false,true,0,,
TXN-000262,2026-02-03T02:16:58.729Z,450.75,Online Shopping,Boston,Visa,In-Store,Web Browser,false,false,0,,
TXN-000263,2026-01-09T00:45:12.729Z,160.35,Online Shopping,Houston,Discover,In-Store,POS Terminal,false,false,0,,
TXN-000264,2026-01-09T01:30:48.729Z,437.06,Electronics,Miami,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-000265,2025-12-17T02:09:31.729Z,439.47,Entertainment,Boston,Discover,In-Store,POS Terminal,false,false,0,,
TXN-000266,2025-12-12T14:40:56.729Z,22.11,Online Shopping,Tokyo,Amex,Online,ATM Machine,true,false,0,,
TXN-000267,2026-01-17T03:14:16.729Z,71.09,Clothing,Chicago,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-000268,2026-01-13T01:49:55.729Z,28.31,Gas Station,Seattle,Discover,Online,Mobile App,false,false,0,,
TXN-000269,2026-02-28T15:59:46.729Z,392.32,Restaurant,Boston,Amex,Online,ATM Machine,false,false,0,,
TXN-000270,2026-01-13T14:39:37.729Z,118.66,Electronics,Atlanta,Amex,ATM,Web Browser,true,false,0,,
TXN-000271,2026-01-19T16:04:27.729Z,457.33,Restaurant,Denver,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-000272,2026-01-14T05:33:24.729Z,392.87,Electronics,Chicago,Visa,In-Store,ATM Machine,false,false,0,,
TXN-000273,2026-01-05T14:00:06.729Z,207.23,ATM Withdrawal,Los Angeles,Mastercard,ATM,Mobile App,false,false,0,,
TXN-000274,2026-01-07T10:40:21.729Z,236.53,Travel,San Francisco,Discover,ATM,POS Terminal,false,false,0,,
TXN-000275,2025-12-29T11:42:36.729Z,75.93,Clothing,Atlanta,Visa,Online,ATM Machine,false,false,0,,
TXN-000276,2026-03-03T06:05:01.729Z,337.88,Travel,New York,Visa,In-Store,ATM Machine,false,false,0,,
TXN-000277,2026-02-07T15:07:38.729Z,21.77,Grocery,Atlanta,Visa,Online,POS Terminal,false,false,0,,
TXN-000278,2026-02-11T13:14:57.729Z,205.29,Electronics,Seattle,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-000279,2025-12-17T08:58:04.729Z,59.56,Restaurant,Tokyo,Discover,In-Store,Mobile App,false,false,0,,
TXN-000280,2025-12-15T12:19:04.729Z,249.3,Electronics,Tokyo,Visa,Online,POS Terminal,false,false,0,,
TXN-000281,2026-01-17T07:52:23.729Z,47.74,Restaurant,Miami,Discover,ATM,ATM Machine,true,false,1,,
TXN-000282,2026-01-25T12:58:25.729Z,143.88,ATM Withdrawal,Boston,Discover,Online,Mobile App,false,false,0,,
TXN-000283,2026-02-12T12:47:29.729Z,375.56,Travel,Dubai,Visa,In-Store,ATM Machine,true,false,0,,
TXN-000284,2026-02-01T05:57:31.729Z,113.63,Grocery,London,Visa,Online,Web Browser,false,false,0,,
TXN-000285,2025-12-21T07:28:21.729Z,217.45,Online Shopping,Boston,Discover,ATM,Web Browser,false,false,0,,
TXN-000286,2025-12-11T04:41:35.729Z,480.2,Entertainment,Los Angeles,Discover,Contactless,Mobile App,false,false,0,,
TXN-000287,2026-01-28T15:29:36.729Z,104.65,Grocery,San Francisco,Visa,ATM,ATM Machine,false,false,0,,
TXN-000288,2025-12-14T05:50:14.729Z,144.85,Gas Station,Miami,Discover,ATM,ATM Machine,false,false,0,,
TXN-000289,2026-02-18T06:57:54.729Z,326.94,Travel,Tokyo,Visa,Contactless,ATM Machine,false,false,0,,
TXN-000290,2025-12-14T13:18:16.729Z,86,ATM Withdrawal,Miami,Visa,In-Store,Mobile App,false,false,0,,
TXN-000291,2025-12-15T04:16:24.729Z,90.08,Grocery,Denver,Discover,ATM,POS Terminal,false,false,0,,
TXN-000292,2025-12-12T01:00:53.729Z,258.91,Grocery,San Francisco,Mastercard,ATM,Web Browser,false,false,0,,
TXN-000293,2025-12-23T07:35:08.729Z,60.95,Online Shopping,Lagos,Visa,In-Store,ATM Machine,true,false,0,,
TXN-000294,2026-02-15T13:05:24.729Z,195.43,Gas Station,Boston,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-000295,2026-01-28T13:08:38.729Z,171.66,Restaurant,Atlanta,Visa,In-Store,Web Browser,false,false,0,,
TXN-000296,2026-01-11T03:32:05.729Z,172.28,Restaurant,Atlanta,Mastercard,ATM,Mobile App,false,false,0,,
TXN-000297,2026-02-16T13:17:16.729Z,112.79,Grocery,Houston,Discover,ATM,POS Terminal,false,false,0,,
TXN-000298,2026-02-23T08:41:47.729Z,443.69,Travel,Miami,Amex,Online,Web Browser,false,false,0,,
TXN-000299,2026-02-16T02:52:12.729Z,211.55,Restaurant,Dubai,Amex,Online,Mobile App,false,false,0,,
TXN-000300,2026-01-25T16:26:20.729Z,240.67,Electronics,Houston,Mastercard,Online,POS Terminal,false,false,0,,
TXN-000301,2026-02-04T13:56:30.729Z,350.15,Travel,New York,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-000302,2026-01-25T15:55:56.729Z,489.33,Travel,New York,Mastercard,ATM,Web Browser,false,false,0,,
TXN-000303,2026-03-07T05:39:16.729Z,90.73,Entertainment,Los Angeles,Visa,Online,Mobile App,false,false,0,,
TXN-000304,2025-12-26T06:29:44.729Z,407.73,Gas Station,Lagos,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-000305,2025-12-30T13:43:49.729Z,451.85,Grocery,Miami,Amex,In-Store,ATM Machine,false,false,0,,
TXN-000306,2026-01-24T12:34:41.729Z,202.32,Restaurant,Seattle,Discover,Contactless,ATM Machine,true,false,0,,
TXN-000307,2026-02-13T02:02:54.729Z,335.4,Grocery,San Francisco,Amex,Online,ATM Machine,false,false,0,,
TXN-000308,2025-12-26T08:38:05.729Z,487.75,Entertainment,Denver,Visa,Contactless,Web Browser,false,false,0,,
TXN-000309,2026-02-25T04:37:58.729Z,499.02,Online Shopping,Boston,Discover,Online,Web Browser,false,false,0,,
TXN-000310,2026-02-06T13:27:09.729Z,129.78,Electronics,London,Mastercard,Online,Web Browser,true,false,0,,
TXN-000311,2026-01-06T04:37:37.729Z,45.5,Entertainment,Dubai,Visa,In-Store,ATM Machine,true,false,0,,
TXN-000312,2026-01-16T07:02:01.729Z,404.27,Entertainment,Los Angeles,Amex,Contactless,POS Terminal,false,false,0,,
TXN-000313,2026-01-04T13:58:28.729Z,286.13,Entertainment,Chicago,Visa,In-Store,Mobile App,false,false,0,,
TXN-000314,2026-02-19T15:44:22.729Z,35.04,Online Shopping,San Francisco,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-000315,2026-01-05T02:19:44.729Z,492.17,Restaurant,Miami,Visa,Online,Web Browser,false,false,0,,
TXN-000316,2026-02-21T11:07:29.729Z,331.57,Healthcare,Houston,Visa,In-Store,Mobile App,true,false,0,,
TXN-000317,2026-01-10T00:49:21.729Z,176.57,Grocery,London,Amex,In-Store,Mobile App,false,false,0,,
TXN-000318,2026-02-06T15:03:01.729Z,116.11,Healthcare,Seattle,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-000319,2026-01-02T01:56:49.729Z,224.07,Clothing,Chicago,Amex,In-Store,Web Browser,false,false,0,,
TXN-000320,2025-12-11T03:51:10.729Z,349.94,Restaurant,New York,Discover,Online,Web Browser,false,false,0,,
TXN-000321,2026-03-01T12:02:22.729Z,166.93,Grocery,Lagos,Discover,Contactless,POS Terminal,false,false,0,,
TXN-000322,2026-02-24T07:45:46.729Z,381.43,Gas Station,Miami,Visa,ATM,ATM Machine,false,false,0,,
TXN-000323,2026-01-25T09:13:49.729Z,291.71,Electronics,San Francisco,Discover,In-Store,Web Browser,false,false,0,,
TXN-000324,2026-01-03T15:42:02.729Z,273.96,Gas Station,Tokyo,Amex,ATM,ATM Machine,false,false,0,,
TXN-000325,2026-02-04T08:59:18.729Z,348.07,Clothing,Tokyo,Discover,Online,Mobile App,false,false,0,,
TXN-000326,2025-12-20T06:31:17.729Z,466.23,Travel,Atlanta,Discover,In-Store,POS Terminal,false,false,0,,
TXN-000327,2026-01-16T03:09:14.729Z,41.12,Entertainment,New York,Discover,Online,POS Terminal,false,false,0,,
TXN-000328,2026-02-11T10:54:16.729Z,132.65,ATM Withdrawal,New York,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-000329,2025-12-29T08:22:01.729Z,24.28,Online Shopping,Chicago,Visa,Contactless,Web Browser,false,false,0,,
TXN-000330,2026-02-19T23:18:58.729Z,4727.63,Entertainment,New York,Visa,Online,ATM Machine,true,false,1,,
TXN-000331,2026-01-29T05:17:40.729Z,127.45,Healthcare,Denver,Mastercard,Online,ATM Machine,false,false,0,,
TXN-000332,2026-02-25T10:34:24.729Z,314.37,Online Shopping,Los Angeles,Amex,Online,POS Terminal,false,false,0,,
TXN-000333,2025-12-28T02:06:50.729Z,425.81,Clothing,Lagos,Visa,ATM,Web Browser,false,false,0,,
TXN-000334,2025-12-21T08:09:19.729Z,343.79,ATM Withdrawal,Dubai,Mastercard,ATM,Mobile App,false,false,0,,
TXN-000335,2025-12-16T09:38:11.729Z,315.62,Electronics,Miami,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-000336,2025-12-25T09:34:50.729Z,89.39,Electronics,London,Discover,ATM,Web Browser,false,false,0,,
TXN-000337,2026-01-31T10:09:59.729Z,62.15,Healthcare,Lagos,Discover,Online,Web Browser,true,false,0,,
TXN-000338,2026-01-07T11:43:12.729Z,5.25,Grocery,Tokyo,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-000339,2025-12-15T12:02:55.729Z,305.26,Electronics,Seattle,Discover,In-Store,ATM Machine,false,false,0,,
TXN-000340,2026-03-01T12:20:12.729Z,167.48,ATM Withdrawal,Tokyo,Discover,In-Store,ATM Machine,true,false,0,,
TXN-000341,2026-01-24T01:50:31.729Z,470.02,Clothing,Boston,Amex,Online,POS Terminal,false,false,0,,
TXN-000342,2025-12-12T15:56:50.729Z,70.94,Online Shopping,Lagos,Amex,In-Store,Mobile App,false,false,0,,
TXN-000343,2026-02-04T04:34:37.729Z,132.17,ATM Withdrawal,Chicago,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-000344,2026-01-21T09:23:09.729Z,279.6,Clothing,Denver,Mastercard,Online,Web Browser,false,false,0,,
TXN-000345,2025-12-11T06:24:28.729Z,323.15,ATM Withdrawal,Chicago,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-000346,2025-12-12T09:50:18.729Z,296.7,Online Shopping,Houston,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-000347,2026-01-03T15:24:43.729Z,109.17,Travel,Miami,Mastercard,ATM,POS Terminal,true,false,0,,
TXN-000348,2026-01-16T01:01:14.729Z,139.15,Grocery,San Francisco,Amex,ATM,ATM Machine,false,false,0,,
TXN-000349,2026-01-09T13:37:24.729Z,96.8,Clothing,Denver,Discover,Online,ATM Machine,false,false,0,,
TXN-000350,2025-12-11T15:00:02.729Z,204.24,Healthcare,Chicago,Mastercard,Contactless,ATM Machine,true,false,0,,
TXN-000351,2026-02-17T06:37:13.729Z,489.49,Online Shopping,Chicago,Visa,ATM,Web Browser,false,false,0,,
TXN-000352,2026-02-13T13:21:59.729Z,438.25,Healthcare,Dubai,Visa,Online,Web Browser,false,false,0,,
TXN-000353,2026-02-17T00:54:02.729Z,207.18,Entertainment,Dubai,Amex,ATM,Mobile App,false,false,0,,
TXN-000354,2026-02-28T08:55:47.729Z,429.36,Travel,Atlanta,Amex,Contactless,ATM Machine,false,false,0,,
TXN-000355,2026-02-21T07:02:49.729Z,355.27,Restaurant,Houston,Visa,Contactless,ATM Machine,false,false,0,,
TXN-000356,2026-02-18T22:16:51.729Z,1177.8,Grocery,Denver,Discover,Online,Mobile App,false,false,1,,
TXN-000357,2026-02-17T00:53:22.729Z,256.01,Healthcare,Houston,Amex,In-Store,ATM Machine,true,false,0,,
TXN-000358,2026-01-28T08:32:37.729Z,420.78,Clothing,Seattle,Amex,In-Store,Mobile App,false,false,0,,
TXN-000359,2026-02-17T15:49:22.729Z,34.08,ATM Withdrawal,New York,Mastercard,ATM,POS Terminal,false,true,1,,
TXN-000360,2025-12-18T13:59:09.729Z,439.9,Grocery,Dubai,Discover,In-Store,Mobile App,true,false,0,,
TXN-000361,2026-01-24T15:59:58.730Z,352.51,Restaurant,Chicago,Amex,Online,Web Browser,false,false,0,,
TXN-000362,2026-02-16T04:37:55.730Z,141.99,Gas Station,London,Discover,Online,POS Terminal,false,false,0,,
TXN-000363,2026-01-15T06:27:31.730Z,167.75,Electronics,Houston,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-000364,2026-01-18T05:43:46.730Z,8263.25,Electronics,Miami,Amex,In-Store,POS Terminal,true,true,1,,
TXN-000365,2026-01-28T11:41:14.730Z,447.43,Gas Station,Boston,Discover,Contactless,Mobile App,false,false,0,,
TXN-000366,2026-01-21T15:24:07.730Z,490.86,Healthcare,San Francisco,Visa,Contactless,Mobile App,true,false,0,,
TXN-000367,2026-02-07T02:06:33.730Z,77.7,Electronics,Atlanta,Amex,ATM,ATM Machine,true,false,0,,
TXN-000368,2026-02-15T03:28:09.730Z,46.74,Entertainment,New York,Discover,Contactless,ATM Machine,false,false,0,,
TXN-000369,2026-01-26T06:10:49.730Z,146.58,Healthcare,Los Angeles,Visa,Online,Mobile App,true,false,0,,
TXN-000370,2025-12-24T12:21:57.730Z,113.24,Travel,Houston,Mastercard,Online,ATM Machine,false,true,0,,
TXN-000371,2025-12-22T02:58:14.730Z,315,Online Shopping,London,Discover,Online,POS Terminal,true,false,0,,
TXN-000372,2026-01-28T01:01:23.730Z,120.33,Electronics,Houston,Discover,ATM,ATM Machine,false,false,0,,
TXN-000373,2026-02-24T14:29:20.730Z,40.53,Entertainment,Dubai,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-000374,2026-02-25T13:19:21.730Z,287.7,Electronics,Houston,Amex,Online,Web Browser,false,false,0,,
TXN-000375,2026-02-01T16:27:59.730Z,144.22,Entertainment,Atlanta,Discover,Contactless,ATM Machine,false,false,0,,
TXN-000376,2026-01-21T08:59:23.730Z,197.07,Restaurant,Dubai,Visa,In-Store,ATM Machine,false,false,0,,
TXN-000377,2025-12-20T09:53:31.730Z,459.89,Restaurant,Seattle,Discover,In-Store,Mobile App,false,false,0,,
TXN-000378,2026-02-14T08:16:52.730Z,223.39,Travel,Los Angeles,Amex,In-Store,ATM Machine,true,false,0,,
TXN-000379,2025-12-14T11:40:47.730Z,223.35,Travel,Dubai,Visa,Contactless,Mobile App,true,false,0,,
TXN-000380,2026-02-05T09:03:59.730Z,388.59,Entertainment,Denver,Visa,ATM,ATM Machine,true,false,0,,
TXN-000381,2026-02-04T02:17:23.730Z,132.9,ATM Withdrawal,Atlanta,Amex,Online,Mobile App,true,false,0,,
TXN-000382,2026-02-04T00:58:17.730Z,382.74,Restaurant,San Francisco,Visa,Contactless,Web Browser,false,false,0,,
TXN-000383,2026-01-10T13:12:33.730Z,145.85,Gas Station,San Francisco,Mastercard,Online,ATM Machine,false,false,0,,
TXN-000384,2026-02-02T07:22:10.730Z,187.6,Grocery,Denver,Visa,Online,POS Terminal,true,false,0,,
TXN-000385,2026-02-22T04:01:55.730Z,103.39,Restaurant,Miami,Amex,In-Store,POS Terminal,false,false,0,,
TXN-000386,2026-01-25T07:30:21.730Z,303.82,Entertainment,Chicago,Discover,Contactless,POS Terminal,false,false,0,,
TXN-000387,2026-02-27T14:21:31.730Z,503.02,Travel,Lagos,Amex,In-Store,Mobile App,false,false,0,,
TXN-000388,2026-02-07T08:30:47.730Z,374.84,Travel,Boston,Amex,ATM,Mobile App,false,false,0,,
TXN-000389,2025-12-28T02:29:30.730Z,62.8,Restaurant,Lagos,Discover,Online,ATM Machine,false,false,0,,
TXN-000390,2025-12-24T02:52:18.730Z,402.69,Travel,Boston,Discover,Online,Web Browser,true,false,0,,
TXN-000391,2026-01-28T12:27:19.730Z,464.7,Electronics,San Francisco,Amex,Contactless,Mobile App,true,false,0,,
TXN-000392,2026-01-04T10:57:37.730Z,364.94,Electronics,London,Amex,Online,ATM Machine,false,false,0,,
TXN-000393,2026-01-03T15:12:14.730Z,199.27,Healthcare,Denver,Mastercard,Online,Web Browser,false,false,0,,
TXN-000394,2026-01-13T03:18:10.730Z,180.94,Online Shopping,New York,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-000395,2025-12-23T14:32:49.730Z,190.28,Gas Station,Tokyo,Mastercard,Online,Mobile App,false,false,0,,
TXN-000396,2025-12-09T15:35:00.730Z,442.41,Healthcare,Miami,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-000397,2026-02-06T06:47:31.730Z,293.49,Travel,Lagos,Visa,ATM,Mobile App,false,false,0,,
TXN-000398,2026-01-05T05:07:46.730Z,414.03,ATM Withdrawal,San Francisco,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-000399,2025-12-16T07:46:22.730Z,451.03,Healthcare,Los Angeles,Amex,Contactless,Web Browser,false,false,0,,
TXN-000400,2026-03-08T15:40:21.730Z,196.14,Travel,New York,Discover,ATM,Web Browser,true,false,0,,
TXN-000401,2026-02-17T04:40:32.730Z,412.49,Gas Station,Lagos,Visa,ATM,ATM Machine,false,false,0,,
TXN-000402,2025-12-10T04:54:19.730Z,189.97,Online Shopping,Denver,Visa,In-Store,ATM Machine,false,false,0,,
TXN-000403,2026-02-20T10:33:49.730Z,161.6,Grocery,Boston,Visa,In-Store,ATM Machine,false,false,0,,
TXN-000404,2026-01-14T09:21:31.730Z,476.62,Healthcare,London,Discover,ATM,ATM Machine,false,false,0,,
TXN-000405,2026-01-15T05:46:20.730Z,269.05,Gas Station,Chicago,Amex,ATM,ATM Machine,true,false,0,,
TXN-000406,2025-12-15T11:06:53.730Z,253.18,Travel,Houston,Discover,In-Store,POS Terminal,true,false,0,,
TXN-000407,2025-12-30T04:51:32.730Z,362.95,Restaurant,San Francisco,Discover,ATM,Web Browser,false,false,0,,
TXN-000408,2026-02-15T11:29:39.730Z,167.32,ATM Withdrawal,Tokyo,Mastercard,ATM,Web Browser,false,false,0,,
TXN-000409,2026-01-09T01:24:52.730Z,117.59,Travel,London,Discover,Contactless,Mobile App,false,false,0,,
TXN-000410,2026-01-19T10:16:14.730Z,210.72,Grocery,Chicago,Discover,In-Store,Web Browser,true,false,0,,
TXN-000411,2026-02-08T11:24:12.730Z,11.97,Electronics,Boston,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-000412,2025-12-27T14:43:44.730Z,420.29,ATM Withdrawal,Houston,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-000413,2026-01-23T08:44:46.730Z,260.34,Gas Station,Seattle,Discover,Online,ATM Machine,false,false,0,,
TXN-000414,2026-03-08T02:41:03.730Z,429.6,Restaurant,Atlanta,Discover,Online,POS Terminal,true,false,0,,
TXN-000415,2026-02-28T03:16:56.730Z,79.62,Entertainment,San Francisco,Visa,ATM,POS Terminal,false,false,0,,
TXN-000416,2025-12-13T13:30:52.730Z,403.87,Restaurant,London,Mastercard,Contactless,ATM Machine,true,false,0,,
TXN-000417,2025-12-28T15:23:57.730Z,68.6,Travel,Dubai,Visa,Contactless,Web Browser,false,false,0,,
TXN-000418,2026-02-26T10:04:44.730Z,459.14,Entertainment,Atlanta,Discover,Online,Mobile App,false,false,0,,
TXN-000419,2026-02-20T04:44:31.730Z,153.68,Restaurant,London,Amex,In-Store,Mobile App,false,false,0,,
TXN-000420,2026-02-03T03:58:24.730Z,332.58,Electronics,Los Angeles,Discover,In-Store,POS Terminal,false,false,0,,
TXN-000421,2026-02-26T03:00:03.730Z,315.89,Healthcare,Miami,Visa,ATM,Web Browser,true,false,0,,
TXN-000422,2025-12-21T07:39:02.730Z,384.88,Grocery,London,Visa,Online,Mobile App,false,false,0,,
TXN-000423,2025-12-23T09:19:05.730Z,170.5,Grocery,San Francisco,Visa,In-Store,POS Terminal,false,false,0,,
TXN-000424,2026-02-17T11:15:59.730Z,356.18,Restaurant,Seattle,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-000425,2026-02-06T05:08:58.730Z,167.2,Restaurant,Lagos,Amex,ATM,Web Browser,false,false,0,,
