transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label
TXN000254,2025-12-26T00:17:20.337Z,211.05,Travel,Toronto,Visa,POS,Tablet,false,false,0
TXN000255,2026-02-26T11:36:55.953Z,1130.47,Online,Tokyo,Amex,ATM,Desktop,false,false,0
TXN000256,2025-12-04T04:43:11.701Z,1398.70,Utilities,Paris,Amex,ATM,Mobile,false,false,0
TXN000257,2025-12-05T13:49:26.018Z,193.93,Retail,London,Amex,Online,Tablet,false,false,0
TXN000258,2025-12-12T20:39:07.139Z,222.70,Travel,Berlin,MasterCard,Online,Mobile,false,false,0
TXN000259,2026-01-23T20:50:25.782Z,1413.78,Groceries,Sydney,Amex,POS,Desktop,false,false,0
TXN000260,2026-02-17T18:10:43.005Z,756.80,Dining,London,Amex,Online,Tablet,false,false,0
TXN000261,2026-01-28T20:23:55.767Z,1444.46,Retail,Tokyo,Amex,POS,Mobile,true,false,1
TXN000262,2025-11-30T20:43:27.111Z,357.21,Dining,Berlin,Visa,Online,Mobile,false,false,0
TXN000263,2026-01-28T23:48:57.174Z,796.36,Utilities,Dubai,Visa,POS,Tablet,false,false,0
TXN000264,2026-01-20T09:05:43.753Z,1075.92,Dining,New York,MasterCard,POS,Mobile,false,false,0
TXN000265,2025-11-30T05:51:41.395Z,865.45,Utilities,Toronto,MasterCard,Online,Tablet,true,true,0
TXN000266,2025-12-16T09:37:17.603Z,1057.39,Entertainment,Toronto,Discover,ATM,Desktop,false,false,0
TXN000267,2026-01-01T02:04:37.618Z,1195.67,Entertainment,Dubai,MasterCard,Online,Tablet,false,false,0
TXN000268,2026-02-03T17:30:03.353Z,1384.89,Entertainment,London,Discover,POS,Mobile,false,false,0
TXN000269,2025-12-17T06:52:45.265Z,816.57,Retail,New York,MasterCard,Online,Tablet,false,false,0
TXN000270,2025-12-21T06:53:54.664Z,500.50,Dining,Paris,MasterCard,Online,Tablet,false,false,0
TXN000271,2026-02-26T11:15:56.062Z,112.03,Entertainment,Sydney,Discover,ATM,Tablet,false,false,0
TXN000272,2026-01-20T09:53:12.168Z,1016.07,Online,Tokyo,MasterCard,ATM,Mobile,false,false,0
TXN000273,2026-01-06T07:22:21.673Z,692.24,Online,London,Discover,Online,Mobile,false,false,0
TXN000274,2026-01-20T12:40:10.508Z,742.38,Groceries,Berlin,MasterCard,POS,Tablet,false,false,0
TXN000275,2025-12-19T20:21:07.281Z,57.51,Entertainment,New York,Amex,Online,Desktop,false,false,0
TXN000276,2025-12-29T21:42:17.190Z,609.67,Travel,Sydney,Amex,ATM,Desktop,false,false,0
TXN000277,2026-02-16T14:11:47.326Z,935.22,Retail,Dubai,Discover,POS,Mobile,false,false,0
TXN000278,2025-12-01T00:15:31.110Z,618.64,Online,Dubai,Discover,Online,Mobile,false,false,0
TXN000279,2025-12-11T15:32:51.166Z,454.31,Travel,Sydney,MasterCard,ATM,Tablet,false,false,0
TXN000280,2026-01-21T18:00:34.084Z,84.28,Online,Sydney,Discover,POS,Mobile,true,false,0
TXN000281,2025-12-16T02:29:28.163Z,2447.22,Utilities,Paris,Amex,ATM,Tablet,true,true,1
TXN000282,2026-01-22T06:07:27.137Z,98.00,Entertainment,Berlin,Amex,POS,Desktop,false,false,0
TXN000283,2026-02-02T22:33:47.515Z,1250.84,Retail,New York,Discover,Online,Mobile,false,false,0
TXN000284,2026-01-11T23:26:27.495Z,967.15,Entertainment,London,Amex,ATM,Tablet,true,false,0
TXN000285,2026-02-28T12:27:06.300Z,890.17,Online,New York,Discover,Online,Desktop,false,false,0
TXN000286,2025-11-25T17:01:01.429Z,78.73,Entertainment,Dubai,Amex,Online,Desktop,false,true,0
TXN000287,2025-12-14T21:48:05.741Z,406.62,Retail,Berlin,Amex,Online,Mobile,false,false,0
TXN000288,2026-03-01T21:59:57.123Z,549.32,Online,Tokyo,Amex,ATM,Mobile,false,false,0
TXN000289,2026-01-29T06:07:02.230Z,576.04,Dining,Sydney,Visa,POS,Mobile,false,false,0
TXN000290,2025-12-14T17:50:04.307Z,703.45,Dining,New York,Amex,Online,Mobile,false,false,0
TXN000291,2026-01-30T04:07:02.153Z,1260.62,Dining,Paris,Discover,POS,Mobile,false,false,0
TXN000292,2026-01-31T03:27:59.126Z,1020.78,Retail,New York,Discover,ATM,Tablet,true,false,0
TXN000293,2025-12-08T23:57:35.916Z,103.05,Retail,Toronto,MasterCard,POS,Desktop,true,false,0
TXN000294,2025-12-10T09:12:23.250Z,1212.13,Travel,Berlin,Discover,Online,Desktop,false,false,0
TXN000295,2025-12-06T20:17:16.246Z,1192.07,Groceries,Tokyo,Visa,POS,Mobile,false,false,0
TXN000296,2026-02-09T05:00:51.559Z,325.25,Entertainment,Dubai,Discover,Online,Desktop,false,false,0
TXN000297,2026-02-04T18:02:22.569Z,743.93,Groceries,Sydney,Amex,POS,Desktop,false,false,0
TXN000298,2026-01-14T04:58:32.995Z,34.56,Entertainment,Sydney,Visa,ATM,Tablet,false,false,0
TXN000299,2026-02-07T19:32:08.938Z,202.20,Travel,Tokyo,Visa,ATM,Tablet,false,false,0
TXN000300,2025-11-25T04:06:07.417Z,529.38,Online,New York,Visa,ATM,Tablet,false,false,0
TXN000301,2025-12-07T09:57:41.483Z,1314.73,Groceries,Tokyo,Amex,Online,Desktop,false,false,0
TXN000302,2026-02-20T06:41:59.916Z,1458.48,Online,New York,MasterCard,Online,Tablet,false,false,0
TXN000303,2025-11-18T10:59:21.491Z,731.86,Online,Paris,MasterCard,Online,Tablet,false,false,0
TXN000304,2026-01-26T15:42:00.962Z,607.20,Groceries,Sydney,Amex,ATM,Mobile,false,false,0
TXN000305,2025-11-17T13:49:25.249Z,164.60,Online,Dubai,Visa,ATM,Tablet,false,false,0
TXN000306,2025-12-24T16:39:56.448Z,547.60,Dining,Tokyo,Visa,POS,Tablet,false,false,0
TXN000307,2026-02-24T07:40:02.375Z,441.18,Groceries,Dubai,Discover,POS,Mobile,false,false,0
TXN000308,2025-11-18T01:53:24.470Z,1338.10,Groceries,Tokyo,Discover,ATM,Mobile,false,false,0
TXN000309,2025-11-18T01:47:42.484Z,1440.58,Dining,Paris,Amex,Online,Desktop,false,false,0
TXN000310,2026-01-30T14:01:02.907Z,75.34,Entertainment,New York,Discover,Online,Mobile,false,false,0
TXN000311,2025-12-07T05:29:57.435Z,96.15,Groceries,Sydney,Amex,POS,Mobile,false,false,0
TXN000312,2025-11-26T15:32:36.913Z,1297.03,Dining,London,Amex,Online,Tablet,false,false,0
TXN000313,2026-01-01T02:08:27.615Z,1003.59,Retail,Toronto,MasterCard,ATM,Desktop,false,false,0
TXN000314,2026-03-02T03:25:17.984Z,506.23,Online,Paris,Discover,Online,Tablet,true,false,0
TXN000315,2025-11-30T19:25:56.421Z,517.07,Retail,Dubai,Discover,POS,Desktop,false,false,0
TXN000316,2025-12-16T04:16:00.165Z,336.21,Travel,Paris,Amex,POS,Desktop,false,false,0
TXN000317,2025-11-19T17:18:11.356Z,1504.05,Travel,Berlin,MasterCard,Online,Tablet,false,false,0
TXN000318,2025-12-09T07:43:55.100Z,379.84,Travel,Dubai,Visa,ATM,Tablet,false,false,0
TXN000319,2026-01-28T04:53:51.912Z,1024.27,Retail,Dubai,Visa,ATM,Desktop,false,false,0
TXN000320,2025-12-10T20:41:41.213Z,982.66,Groceries,New York,Amex,POS,Tablet,false,false,0
TXN000321,2026-02-18T08:19:29.030Z,219.30,Retail,Paris,Discover,Online,Mobile,false,false,0
TXN000322,2026-01-30T16:13:40.314Z,625.58,Entertainment,Tokyo,Visa,ATM,Desktop,false,false,0
TXN000323,2025-11-29T00:05:59.694Z,941.79,Groceries,Paris,Visa,POS,Desktop,false,false,0
TXN000324,2026-01-25T02:21:28.852Z,667.15,Utilities,Berlin,Amex,Online,Desktop,false,false,0
TXN000325,2025-12-21T05:34:51.746Z,1115.59,Entertainment,New York,Discover,Online,Tablet,false,false,0
TXN000326,2026-01-19T01:30:56.018Z,1114.06,Dining,New York,MasterCard,POS,Tablet,true,false,0
TXN000327,2026-01-08T10:50:27.058Z,912.12,Travel,New York,Discover,Online,Desktop,false,false,0
TXN000328,2026-02-11T14:20:44.151Z,23.28,Online,Paris,Amex,POS,Tablet,false,false,0
TXN000329,2026-03-04T14:37:31.282Z,426.57,Dining,New York,MasterCard,Online,Tablet,true,false,0
TXN000330,2026-03-03T01:17:45.385Z,513.81,Groceries,Berlin,MasterCard,ATM,Tablet,false,false,0
TXN000331,2025-11-22T17:03:19.505Z,1458.33,Entertainment,Tokyo,Visa,ATM,Tablet,false,false,0
TXN000332,2026-02-21T09:08:33.353Z,895.03,Entertainment,Sydney,Visa,Online,Mobile,false,false,0
TXN000333,2026-01-18T22:25:05.585Z,690.28,Online,London,Amex,POS,Desktop,true,false,0
TXN000334,2026-02-20T15:31:49.640Z,255.38,Dining,Sydney,Amex,POS,Tablet,false,false,0
TXN000335,2026-03-03T23:18:47.170Z,1323.47,Dining,Tokyo,Visa,ATM,Mobile,false,false,1
TXN000336,2026-02-18T02:20:51.638Z,683.70,Groceries,Berlin,MasterCard,ATM,Tablet,true,false,0
TXN000337,2026-02-19T09:04:15.530Z,870.57,Travel,London,Discover,Online,Tablet,false,false,0
TXN000338,2026-03-02T01:30:04.756Z,1054.51,Utilities,Sydney,Visa,ATM,Desktop,false,false,0
TXN000339,2026-03-04T00:18:57.266Z,1218.53,Online,London,Visa,Online,Desktop,false,false,0
TXN000340,2026-01-14T12:59:46.999Z,489.88,Entertainment,Toronto,Visa,Online,Mobile,false,false,0
TXN000341,2025-12-19T17:29:16.441Z,807.19,Dining,Berlin,Discover,ATM,Mobile,false,false,0
TXN000342,2026-03-01T04:54:37.164Z,1116.46,Groceries,Sydney,Amex,POS,Tablet,false,false,0
TXN000343,2026-02-14T12:19:16.106Z,843.88,Entertainment,Sydney,Visa,Online,Mobile,false,false,0
TXN000344,2026-02-23T14:51:30.570Z,7.50,Utilities,Sydney,Discover,ATM,Desktop,false,false,0
TXN000345,2025-12-17T14:25:27.147Z,670.02,Retail,New York,MasterCard,ATM,Desktop,false,false,0
TXN000346,2025-11-16T12:25:31.885Z,239.90,Online,London,MasterCard,POS,Tablet,false,true,0
TXN000347,2026-01-08T18:30:25.698Z,1151.00,Entertainment,Sydney,Visa,Online,Desktop,false,false,0
TXN000348,2026-02-03T20:16:58.133Z,918.72,Entertainment,Berlin,Visa,ATM,Tablet,false,false,0
TXN000349,2025-12-26T00:47:57.311Z,1245.88,Online,New York,Visa,POS,Desktop,false,false,0
TXN000350,2025-12-01T23:00:56.590Z,590.68,Dining,Toronto,Visa,Online,Desktop,false,false,0
TXN000351,2025-12-01T02:05:17.026Z,960.99,Dining,London,MasterCard,POS,Desktop,false,false,0
TXN000352,2025-12-02T22:43:35.201Z,305.60,Online,Berlin,MasterCard,ATM,Tablet,false,false,0
TXN000353,2025-12-26T04:29:18.025Z,1403.78,Dining,Tokyo,Visa,ATM,Tablet,false,true,0
TXN000354,2026-01-20T05:15:45.027Z,916.33,Groceries,Paris,MasterCard,ATM,Desktop,false,false,0
TXN000355,2026-02-01T04:24:21.063Z,805.25,Retail,Tokyo,Visa,ATM,Mobile,false,false,0
TXN000356,2026-01-12T02:27:08.037Z,623.99,Travel,London,MasterCard,ATM,Tablet,false,false,0
TXN000357,2026-01-05T17:38:48.212Z,708.94,Retail,London,Amex,ATM,Desktop,false,false,0
TXN000358,2026-03-01T20:30:56.926Z,1461.49,Dining,Tokyo,Visa,POS,Tablet,false,false,0
TXN000359,2026-01-20T11:49:51.003Z,370.96,Travel,Berlin,Amex,POS,Mobile,false,false,0
TXN000360,2026-02-27T05:53:40.910Z,569.40,Groceries,Paris,Amex,Online,Tablet,false,false,0
TXN000361,2025-12-12T14:46:03.530Z,1143.96,Retail,Dubai,MasterCard,ATM,Tablet,false,false,0
TXN000362,2026-01-03T06:45:39.372Z,1128.21,Online,Paris,Visa,Online,Desktop,false,false,0
TXN000363,2025-11-19T17:09:09.108Z,666.77,Online,London,Visa,Online,Tablet,true,false,0
TXN000364,2026-01-06T14:09:37.684Z,1376.20,Retail,Berlin,Amex,POS,Mobile,false,false,0
TXN000365,2026-02-19T09:49:18.345Z,348.40,Travel,Dubai,Amex,POS,Tablet,false,false,0
TXN000366,2026-01-06T04:50:28.044Z,1420.26,Groceries,London,Discover,Online,Desktop,false,false,0
TXN000367,2025-12-16T05:37:31.284Z,514.45,Online,London,Visa,ATM,Mobile,false,false,0
TXN000368,2026-02-27T15:11:25.660Z,1057.74,Dining,Tokyo,MasterCard,ATM,Desktop,false,false,0
TXN000369,2025-12-19T03:17:13.025Z,649.36,Dining,Sydney,Amex,POS,Mobile,false,false,0
TXN000370,2025-11-30T19:47:35.780Z,251.63,Retail,Berlin,MasterCard,ATM,Desktop,true,false,0
TXN000371,2026-01-04T09:41:52.814Z,670.54,Online,Sydney,Visa,ATM,Desktop,false,false,0
TXN000372,2026-01-06T12:34:09.643Z,1230.53,Utilities,London,Amex,POS,Tablet,false,false,0
TXN000373,2025-12-30T07:30:29.460Z,1287.09,Travel,Tokyo,Visa,ATM,Tablet,false,false,0
TXN000374,2026-02-10T11:25:28.503Z,1023.39,Retail,Sydney,Visa,POS,Desktop,false,false,0
TXN000375,2025-11-27T12:20:33.461Z,122.76,Retail,Dubai,Visa,ATM,Desktop,false,false,0
TXN000376,2025-11-22T12:47:43.193Z,76.96,Retail,Paris,Discover,ATM,Tablet,false,false,0
TXN000377,2026-03-04T10:04:09.033Z,955.68,Dining,London,Discover,Online,Tablet,false,false,0
TXN000378,2026-02-22T02:28:24.108Z,740.88,Dining,Toronto,MasterCard,ATM,Tablet,false,false,0
TXN000379,2025-12-17T14:48:48.546Z,27.74,Retail,Dubai,Visa,POS,Mobile,false,false,0
TXN000380,2026-01-13T17:50:25.158Z,1404.42,Utilities,Paris,Amex,Online,Tablet,false,false,0
TXN000381,2026-02-13T11:55:06.707Z,628.29,Travel,Sydney,MasterCard,POS,Tablet,false,false,0
TXN000382,2025-12-26T19:02:54.738Z,199.94,Dining,New York,MasterCard,ATM,Desktop,false,false,0
TXN000383,2025-11-29T01:18:44.973Z,46.47,Dining,Berlin,Visa,Online,Mobile,false,false,0
TXN000384,2025-12-15T15:15:24.498Z,6.32,Utilities,Toronto,Discover,Online,Tablet,false,false,0
TXN000385,2025-11-26T10:32:15.208Z,314.79,Entertainment,Paris,Visa,ATM,Desktop,false,false,0
TXN000386,2026-01-25T18:55:50.297Z,1171.76,Dining,Paris,Visa,ATM,Mobile,false,false,0
TXN000387,2025-12-01T09:38:31.306Z,721.44,Entertainment,Tokyo,MasterCard,POS,Desktop,false,false,0
TXN000388,2026-03-01T09:45:49.847Z,413.35,Utilities,Dubai,Discover,POS,Mobile,false,false,0
TXN000389,2025-11-23T00:18:04.458Z,885.15,Entertainment,London,MasterCard,POS,Mobile,false,false,0
TXN000390,2026-01-05T13:07:28.694Z,801.99,Utilities,Sydney,Discover,POS,Desktop,false,false,0
TXN000391,2026-02-04T19:11:39.225Z,96.19,Travel,New York,Visa,Online,Desktop,false,false,0
TXN000392,2025-12-28T12:02:51.384Z,403.81,Dining,New York,Visa,Online,Tablet,false,false,0
TXN000393,2025-11-16T04:58:35.753Z,473.30,Dining,Tokyo,MasterCard,POS,Desktop,false,false,0
TXN000394,2025-11-18T11:24:25.822Z,1472.74,Entertainment,Berlin,Amex,ATM,Mobile,false,false,0
TXN000395,2026-01-06T06:19:35.100Z,564.01,Groceries,Toronto,Discover,Online,Desktop,false,false,0
TXN000396,2026-02-09T09:08:18.121Z,1361.36,Entertainment,Berlin,MasterCard,ATM,Desktop,false,false,0
TXN000397,2026-03-04T17:26:59.939Z,1300.34,Utilities,Dubai,Visa,ATM,Desktop,false,false,0
TXN000398,2026-01-06T19:49:01.732Z,1498.00,Online,Paris,Discover,POS,Desktop,false,false,0
TXN000399,2025-11-26T13:37:43.346Z,115.35,Retail,Tokyo,Discover,Online,Tablet,false,false,0
TXN000400,2026-01-06T02:54:50.004Z,666.73,Online,Sydney,Discover,POS,Tablet,false,false,0
TXN000401,2025-12-26T05:16:37.169Z,1108.94,Retail,Berlin,Visa,Online,Tablet,false,false,0
TXN000402,2026-03-06T03:09:44.653Z,1285.67,Travel,Berlin,Amex,ATM,Tablet,false,false,0
TXN000403,2025-11-14T10:56:11.119Z,336.09,Groceries,London,Amex,POS,Tablet,false,false,0
TXN000404,2026-02-27T04:39:55.349Z,407.85,Online,Sydney,Discover,POS,Mobile,false,false,0
TXN000405,2025-11-18T21:49:46.593Z,709.41,Entertainment,Toronto,Amex,Online,Tablet,false,false,0
TXN000406,2026-02-24T13:23:43.375Z,427.79,Online,Sydney,MasterCard,ATM,Desktop,false,false,0
TXN000407,2025-12-21T14:36:28.990Z,362.83,Utilities,Toronto,Amex,ATM,Desktop,false,false,0
TXN000408,2025-11-22T13:20:36.012Z,316.84,Online,Sydney,MasterCard,POS,Desktop,true,false,0
TXN000409,2026-03-07T05:14:42.960Z,394.40,Utilities,Tokyo,MasterCard,ATM,Desktop,false,false,0
TXN000410,2026-02-21T06:19:28.051Z,793.70,Travel,London,Amex,ATM,Desktop,false,false,0
TXN000411,2026-02-26T00:28:09.854Z,1082.32,Utilities,New York,Discover,POS,Mobile,false,false,0
TXN000412,2026-01-17T12:07:16.922Z,611.57,Retail,Tokyo,MasterCard,Online,Desktop,false,false,0
TXN000413,2026-02-11T16:20:04.384Z,550.13,Groceries,Toronto,Discover,ATM,Tablet,false,false,0
TXN000414,2026-01-22T22:17:42.870Z,749.72,Dining,Paris,Discover,ATM,Mobile,false,false,0
TXN000415,2025-12-15T14:37:04.005Z,1411.41,Travel,Tokyo,Visa,POS,Desktop,true,false,0
TXN000416,2026-01-20T12:17:54.994Z,699.35,Dining,Berlin,Amex,ATM,Mobile,false,false,0
TXN000417,2026-01-30T06:01:44.422Z,939.74,Utilities,Berlin,Discover,POS,Tablet,false,false,0
TXN000418,2026-01-21T02:01:02.383Z,846.14,Online,Tokyo,Amex,Online,Tablet,false,false,0
TXN000419,2025-12-31T13:33:14.952Z,1210.41,Groceries,Toronto,MasterCard,POS,Tablet,false,false,0
TXN000420,2026-01-06T14:58:21.336Z,512.36,Online,Toronto,Discover,ATM,Desktop,false,false,0
TXN000421,2026-01-08T22:53:22.484Z,749.75,Entertainment,New York,Visa,Online,Mobile,false,false,0
TXN000422,2025-11-30T07:57:23.631Z,750.96,Entertainment,Toronto,Visa,ATM,Tablet,false,false,0
TXN000423,2025-11-22T10:30:34.032Z,843.34,Utilities,Paris,MasterCard,Online,Desktop,false,false,0
TXN000424,2026-01-23T10:31:50.103Z,525.86,Online,Dubai,Amex,Online,Mobile,false,false,0
TXN000425,2026-01-03T09:02:28.424Z,451.83,Dining,Sydney,Discover,Online,Desktop,false,false,0
TXN000426,2025-12-30T04:15:42.426Z,1218.19,Retail,Sydney,Visa,ATM,Tablet,false,false,0
TXN000427,2026-02-25T10:48:50.779Z,391.43,Groceries,Toronto,Visa,POS,Desktop,false,false,0
TXN000428,2025-12-20T07:08:03.819Z,304.98,Travel,Tokyo,Amex,POS,Desktop,false,false,0
TXN000429,2026-01-07T07:00:04.076Z,529.74,Dining,Paris,Visa,POS,Desktop,false,false,0
TXN000430,2025-11-19T16:42:38.535Z,220.57,Dining,London,Discover,POS,Mobile,false,false,0
TXN000431,2026-01-29T12:59:04.101Z,885.94,Utilities,Berlin,Amex,POS,Tablet,false,false,0
TXN000432,2025-12-05T04:47:49.838Z,1089.82,Entertainment,Toronto,MasterCard,ATM,Desktop,false,false,0
TXN000433,2026-02-25T06:00:20.589Z,509.68,Dining,Paris,Discover,Online,Mobile,false,false,0
TXN000434,2025-12-03T08:10:07.155Z,181.18,Online,London,Amex,Online,Tablet,false,false,0
TXN000435,2026-02-23T06:07:04.537Z,1170.37,Utilities,London,Discover,Online,Mobile,false,false,0
TXN000436,2025-12-28T13:51:26.871Z,896.54,Travel,Tokyo,Discover,Online,Tablet,true,true,1
TXN000437,2026-02-03T14:52:23.864Z,972.87,Retail,Tokyo,Amex,Online,Tablet,false,false,0
TXN000438,2026-02-06T09:03:13.128Z,612.85,Travel,Dubai,Visa,POS,Tablet,true,false,0
TXN000439,2026-02-04T06:29:48.219Z,1415.38,Online,Dubai,Visa,ATM,Tablet,false,false,0
TXN000440,2026-02-27T09:48:39.966Z,839.58,Utilities,London,Visa,POS,Tablet,false,false,0
TXN000441,2026-03-05T04:51:14.922Z,414.92,Utilities,Dubai,Visa,POS,Mobile,false,false,0
TXN000442,2025-11-14T01:29:10.649Z,1503.86,Retail,New York,Visa,ATM,Tablet,false,false,0
TXN000443,2026-01-18T14:22:25.009Z,1410.64,Utilities,Toronto,Discover,POS,Desktop,false,false,0
TXN000444,2026-02-22T11:46:40.320Z,516.77,Entertainment,New York,MasterCard,POS,Tablet,false,false,0
TXN000445,2026-01-17T14:04:43.341Z,870.78,Dining,Paris,Amex,Online,Tablet,false,false,0
TXN000446,2026-02-12T13:35:20.197Z,1291.24,Entertainment,Tokyo,MasterCard,ATM,Tablet,false,false,0
TXN000447,2026-01-03T12:56:34.543Z,1208.10,Dining,Toronto,Visa,ATM,Desktop,false,false,0
TXN000448,2025-11-15T19:31:20.006Z,795.37,Utilities,Paris,MasterCard,POS,Mobile,false,false,0
TXN000449,2025-12-28T06:15:03.831Z,1175.22,Online,London,MasterCard,ATM,Desktop,false,false,0
TXN000450,2026-02-23T15:02:25.378Z,748.09,Utilities,Dubai,Visa,Online,Tablet,false,false,0
TXN000451,2025-12-28T07:31:24.204Z,160.69,Dining,Sydney,Discover,POS,Desktop,false,false,0
TXN000452,2026-01-04T08:07:08.141Z,431.52,Dining,Toronto,Discover,Online,Desktop,false,false,0
TXN000453,2026-01-26T14:12:09.077Z,1269.46,Groceries,Paris,MasterCard,ATM,Mobile,false,false,0
TXN000454,2025-12-26T00:07:09.004Z,1367.87,Travel,Dubai,Amex,Online,Tablet,false,false,0
TXN000455,2025-12-13T04:32:43.357Z,1290.11,Online,Dubai,MasterCard,ATM,Desktop,false,false,0
TXN000456,2026-01-29T19:52:30.483Z,862.69,Utilities,Toronto,MasterCard,Online,Mobile,false,true,0
TXN000457,2026-02-28T15:23:26.533Z,237.86,Travel,London,Amex,POS,Tablet,true,false,0
TXN000458,2026-02-21T08:13:20.864Z,704.27,Utilities,Sydney,Discover,POS,Mobile,false,false,0
TXN000459,2026-02-07T23:38:32.009Z,155.18,Online,Tokyo,Visa,Online,Mobile,false,false,0
TXN000460,2026-01-25T21:49:40.695Z,1864.86,Dining,London,Discover,Online,Mobile,true,false,1
TXN000461,2026-01-04T19:10:55.131Z,912.15,Utilities,Berlin,MasterCard,POS,Desktop,false,true,1
TXN000462,2026-03-03T04:39:02.902Z,876.86,Online,Berlin,MasterCard,ATM,Desktop,false,false,0
TXN000463,2025-11-15T15:43:08.241Z,1489.82,Groceries,Paris,MasterCard,Online,Desktop,false,false,0
TXN000464,2025-12-29T02:53:40.686Z,1140.88,Entertainment,Tokyo,Amex,ATM,Mobile,false,false,0
TXN000465,2026-02-07T13:21:57.123Z,1484.89,Dining,Toronto,MasterCard,Online,Desktop,false,false,0
TXN000466,2026-03-04T22:16:39.359Z,1005.27,Utilities,Tokyo,Amex,ATM,Desktop,false,false,0
TXN000467,2026-02-25T14:23:46.823Z,966.25,Travel,Berlin,Visa,ATM,Desktop,false,false,0
TXN000468,2026-03-08T03:54:52.933Z,608.99,Groceries,Toronto,Visa,ATM,Desktop,true,false,0
TXN000469,2026-01-15T01:07:42.621Z,647.76,Online,Berlin,Discover,Online,Tablet,false,false,0
TXN000470,2025-12-24T11:04:37.593Z,927.38,Utilities,Dubai,Amex,POS,Mobile,false,false,0
TXN000471,2026-02-16T15:09:02.369Z,1338.21,Dining,New York,Visa,Online,Tablet,false,false,0
TXN000472,2025-11-17T10:15:12.053Z,4032.82,Dining,London,Amex,ATM,Desktop,true,true,1
TXN000473,2026-01-14T14:02:28.512Z,870.58,Retail,Sydney,Amex,Online,Tablet,false,false,0
TXN000474,2026-02-28T13:06:41.902Z,544.99,Online,Tokyo,Amex,POS,Tablet,false,false,0
TXN000475,2025-11-15T02:52:19.001Z,733.81,Travel,Sydney,Visa,POS,Mobile,false,false,0
TXN000476,2025-12-07T07:30:46.186Z,535.19,Entertainment,London,MasterCard,Online,Tablet,false,false,0
TXN000477,2025-11-25T17:10:26.544Z,292.23,Online,New York,Visa,ATM,Tablet,false,false,0
TXN000478,2026-02-25T10:11:41.093Z,1022.66,Retail,Toronto,Visa,POS,Desktop,false,false,0
TXN000479,2025-12-06T19:21:08.985Z,1137.64,Retail,Toronto,Visa,Online,Desktop,false,false,0
TXN000480,2025-12-17T20:02:45.685Z,716.68,Utilities,Dubai,Amex,POS,Tablet,true,false,0
TXN000481,2026-02-14T03:18:52.651Z,428.37,Travel,Paris,MasterCard,Online,Mobile,false,false,0
TXN000482,2025-11-30T15:13:20.238Z,1381.05,Groceries,Berlin,Visa,POS,Mobile,false,false,0
TXN000483,2025-12-14T00:49:42.943Z,1175.89,Retail,Sydney,Amex,ATM,Desktop,false,false,0
TXN000484,2025-12-11T08:59:07.465Z,81.43,Groceries,Toronto,Visa,POS,Tablet,false,false,0
TXN000485,2026-03-05T12:44:11.181Z,1258.09,Entertainment,Sydney,Discover,POS,Desktop,false,false,0
TXN000486,2026-01-12T19:45:28.515Z,830.67,Travel,London,MasterCard,Online,Mobile,true,false,0
TXN000487,2025-11-21T14:17:19.546Z,2750.28,Retail,New York,Visa,POS,Mobile,true,false,1
TXN000488,2025-11-25T08:55:51.592Z,377.25,Dining,Tokyo,Amex,Online,Desktop,false,false,0
TXN000489,2026-02-01T07:27:39.316Z,912.32,Dining,Berlin,Discover,POS,Tablet,false,false,0
TXN000490,2026-03-05T04:45:33.170Z,302.55,Groceries,Toronto,Visa,ATM,Tablet,false,false,0
TXN000491,2026-02-22T17:16:25.524Z,71.06,Dining,Toronto,Visa,Online,Tablet,false,false,0
